turns,victory_status,winner,time,white_rating,black_rating,opening_code
154,0,1,10,1224,1530,B27
56,0,1,10,1226,1848,C46
49,1,0,10,2191,1174,C10
57,0,0,10,1139,1221,D20
111,1,0,10,1503,1146,A45
46,0,1,10,1156,1111,C02
70,1,1,10,1136,1227,B01
75,2,0,10,1212,1169,C41
41,1,0,10,1353,1192,C00
32,0,1,10,1237,1237,C50
86,2,1,10,1285,1309,C40
27,0,0,10,1220,1252,D02
51,1,0,10,1313,1285,C01
28,1,1,10,1197,1197,C02
89,1,0,10,1323,1310,B01
33,1,1,10,1500,1471,C62
72,0,1,10,1730,1656,A00
92,2,1,10,1662,1844,C41
48,1,1,10,1440,1647,C20
73,1,1,10,1655,1762,B00
66,1,0,10,1636,1939,C55
124,2,1,10,1656,1612,B32
70,1,1,10,1549,1648,D00
39,0,0,10,1641,1488,B54
39,1,0,10,1428,1659,C68
110,2,1,10,1632,1648,D00
52,1,0,10,1643,1457,C50
87,2,0,10,1582,1656,C23
50,1,0,10,1651,1437,C55
63,1,0,10,1646,1436,C50
121,0,0,10,1632,1692,B00
36,1,0,10,1653,1624,D10
82,1,1,10,1638,1552,C55
128,1,1,10,1610,1627,C70
57,0,0,10,1616,1586,C50
61,1,0,10,1607,1542,B40
75,2,0,10,1616,1618,C44
64,1,1,10,1491,1624,C23
60,2,1,10,1573,1614,C46
93,2,0,10,1462,1631,C21
92,1,1,10,1178,1636,C53
92,2,1,10,1649,1597,B06
95,1,0,10,1639,1588,C42
56,1,0,10,1630,1560,B33
32,0,1,10,1477,1622,C50
89,2,0,10,1601,1998,C50
77,1,0,10,2135,1602,A02
31,1,0,10,1584,1786,B34
59,1,0,10,1844,1589,D10
26,1,1,10,1446,1572,D10
92,1,1,10,1881,1935,B30
60,0,1,10,2011,1865,D02
60,1,1,10,1875,1921,C42
70,0,1,10,1924,1861,D02
24,1,1,10,1875,1809,C00
62,0,1,10,1342,1874,A00
39,0,0,10,1495,1896,D06
52,0,1,10,1905,2022,B40
125,1,1,10,1804,1895,C00
34,1,1,10,1899,2207,C00
32,1,0,10,2005,1908,B10
48,1,1,10,1688,1899,D37
68,2,1,10,1932,1886,B21
137,0,0,10,1908,1898,C41
59,0,0,10,1897,1303,B02
113,2,0,10,1898,1790,C26
46,1,1,10,1907,1983,C20
52,0,1,10,1516,1905,A41
104,0,1,10,1716,1972,B76
97,1,0,10,1963,1857,A11
55,1,0,10,1953,1894,A10
84,0,1,10,1753,1947,B27
60,2,1,10,1912,1936,A00
57,0,0,10,1925,1880,A15
72,1,1,10,1629,1921,B36
69,1,0,10,1917,1621,A20
147,0,0,10,1904,1902,A36
86,1,1,10,1573,1901,A34
149,0,0,10,1894,1717,B23
41,1,1,10,1286,1893,B21
60,1,1,10,1898,2125,A16
138,1,1,10,1904,2122,A20
111,1,0,10,1929,1916,B27
107,0,0,10,1903,1914,A15
28,0,1,10,1919,1889,B39
64,0,1,10,1403,1887,A43
82,0,1,10,1906,1890,A10
78,1,1,10,1434,1912,A04
23,0,0,10,1594,1942,B22
45,1,0,10,1979,1954,B27
117,0,0,10,1947,1771,A15
111,1,0,10,2195,1952,A04
149,1,0,10,1937,1975,A15
94,1,1,10,1949,1986,A10
47,0,0,10,1948,1397,C41
115,1,0,10,1690,1970,B27
97,0,0,10,1969,1320,A20
16,1,1,10,1430,1311,C41
44,1,1,10,1443,1381,D20
54,1,1,10,1454,1421,D30
43,1,0,10,1444,1465,A00
34,1,1,10,1387,1457,E90
122,1,1,10,1417,1447,D00
51,0,0,10,1436,1439,D46
62,1,1,10,1455,1081,C57
30,1,1,10,1318,1448,C57
79,2,0,10,1437,1446,B15
32,1,1,10,1448,1436,D02
78,1,1,10,1308,1441,C26
42,1,0,10,1719,1679,D35
42,0,1,10,1689,1670,B32
59,1,0,10,1672,1701,B21
80,1,1,10,1695,1923,B94
31,1,1,10,1706,1698,B30
107,2,0,10,1687,1717,D30
93,1,0,10,1696,1722,D00
90,1,1,10,1732,1768,C45
23,1,0,10,1833,1740,C55
118,2,1,10,1433,1737,D00
23,1,0,10,1722,1605,B32
56,0,1,10,1605,1698,A00
71,0,0,10,1690,1613,C00
48,0,1,10,1622,1681,A00
80,1,1,10,1702,1681,C46
33,1,0,10,1568,1696,B32
84,2,1,10,1707,1699,C00
51,1,0,10,1453,1724,C55
47,1,1,10,1735,1733,C60
54,1,1,10,1705,1719,C62
75,2,0,10,1709,1716,B00
89,2,0,10,1694,1825,C41
62,1,1,10,1651,1684,C20
49,1,0,10,1706,1695,B20
67,1,0,10,1683,1717,C41
73,1,0,10,1707,1693,D00
43,1,0,10,1758,1702,D02
70,1,1,10,1713,1709,B38
28,1,1,10,1724,1734,B32
16,1,1,10,1730,1882,B30
53,1,0,8,1601,1510,C00
21,1,0,8,1615,1518,C00
40,1,0,8,1504,1623,C41
54,1,1,8,1516,1454,B00
36,0,1,8,1509,1505,A00
60,1,1,8,1325,1499,A40
35,0,0,8,1494,1313,C00
54,1,1,8,1506,1452,C40
34,1,1,8,1554,1494,C00
64,1,0,8,1488,1309,C65
37,1,1,8,1501,1421,C53
51,1,0,8,1473,1513,C00
99,1,0,8,1492,1691,C70
65,1,0,8,1447,1505,A40
43,0,0,8,1495,1474,C60
80,0,1,8,1503,1570,B00
51,0,0,8,1497,1351,C41
100,1,1,8,1555,1484,A04
44,0,1,8,1489,1473,A00
66,1,1,8,1370,1461,A40
120,0,1,8,1502,1448,A00
94,1,0,8,1435,1515,C00
51,1,0,8,1506,1444,A00
127,0,0,8,1431,1520,C40
96,1,0,8,1511,1439,A40
88,0,1,10,1507,2084,B82
113,0,0,10,2082,1509,C69
21,1,0,15,2069,2030,B21
18,1,1,10,1527,1882,C20
4,0,1,10,1527,1882,A02
4,0,1,10,1533,1897,A02
5,0,0,10,1894,1539,A00
26,0,1,10,1545,1890,C20
4,0,1,10,1552,1887,A02
44,1,1,8,1891,1845,B01
55,1,0,25,1876,1856,B01
27,1,0,10,1864,1449,B01
4,0,1,10,1527,1861,A02
61,1,0,8,1864,1842,B30
66,2,1,8,1853,1853,B01
20,1,1,14,1882,1840,B01
61,1,0,10,1437,1431,B07
58,0,1,10,1383,1412,C20
53,2,0,10,1855,1502,B12
89,0,0,10,1493,1416,A41
71,0,0,15,1130,1048,C68
171,0,0,20,1071,891,C40
79,1,0,10,1928,1529,C01
48,1,1,10,1684,1734,C00
76,1,1,10,1609,1726,C00
54,0,1,10,1730,2003,D35
131,0,0,10,1762,1742,C02
48,1,1,20,1743,2269,D07
89,1,0,20,2268,1744,C01
88,0,1,10,1761,1578,D20
73,0,0,10,1560,1403,B30
57,0,0,10,1544,1771,C50
13,1,0,10,1798,1549,C48
29,1,1,10,1555,1728,C55
38,1,1,10,1568,1515,B01
44,1,0,10,1416,1585,B20
33,0,0,10,1796,1591,D30
24,0,1,10,1607,1455,C40
16,2,1,10,1748,1591,B50
53,0,0,10,1588,1230,B30
89,1,0,10,1576,1573,B01
22,1,0,10,1570,1392,C55
67,2,0,10,1570,1582,B20
113,0,0,10,1565,1730,C00
76,1,0,10,1470,1581,B20
55,1,0,10,1571,1505,C45
50,1,1,10,2036,1706,A08
33,0,0,15,2023,1671,A04
30,0,1,15,1675,2008,B57
53,0,0,15,1990,1678,A04
15,0,0,10,1516,1500,B00
73,0,0,25,2169,2147,A28
35,0,0,15,2069,2130,B15
53,1,1,10,1694,2041,C74
58,1,1,15,2120,2008,C77
62,1,1,30,2030,2091,C22
73,0,0,25,1918,1883,D15
70,0,1,30,1530,1403,B20
52,0,1,10,1836,1905,C02
99,1,0,10,1896,1842,D00
39,0,0,10,1886,1885,D00
31,1,0,10,1737,1901,B40
130,1,1,10,1910,1955,D00
31,1,0,10,1843,1924,C00
62,1,1,10,1683,1919,C00
30,1,1,10,1930,1912,A81
98,2,1,10,1912,1920,C05
116,2,1,10,1975,1907,C02
36,1,1,10,1918,1914,A45
47,1,0,10,1818,1932,C00
116,1,1,10,1944,1906,A41
61,1,0,10,1976,1954,C01
32,1,1,10,1963,2020,A46
87,1,0,10,1956,1836,D00
109,0,0,10,1953,1584,A40
24,1,1,10,1698,1949,A01
87,1,0,10,1917,1961,A84
101,2,0,10,1953,1886,A45
103,1,0,10,1941,1977,D00
53,1,0,10,1931,1922,A45
88,1,1,10,1847,1923,C02
39,0,0,10,1884,1935,C00
31,1,0,10,2079,1941,C11
121,1,0,10,1915,1943,C00
147,0,0,10,1914,1996,A40
38,1,1,10,1914,1903,C02
30,1,1,10,2014,1882,C25
170,2,1,10,2060,1779,B23
81,1,0,10,2044,1984,C08
101,0,0,10,1897,2109,C02
116,1,1,10,2145,1977,C57
30,1,1,10,1898,2134,B00
130,0,1,10,2176,1917,A00
105,0,0,10,2156,2055,C00
70,0,1,10,1888,2145,B07
27,1,0,10,2129,1945,B11
44,1,1,10,1763,2122,B00
89,0,0,10,1980,1860,C11
133,0,0,10,1762,2220,B28
39,0,0,10,2213,1860,C00
33,1,0,10,2182,2208,B38
38,1,1,10,1808,2175,B22
49,0,0,10,2171,1668,B18
38,0,1,10,1085,2171,B40
123,0,0,10,2087,2162,C46
49,0,0,8,2156,1700,B45
138,1,1,10,2033,2121,B40
46,0,1,10,2203,2028,A45
43,0,0,10,1935,2064,C11
134,1,1,10,1971,2195,C42
102,1,1,10,2054,1815,B20
56,1,1,10,1652,1716,B40
127,1,0,10,1500,1575,C50
7,1,0,20,1342,1440,C20
47,1,1,10,1471,1513,D00
40,0,1,10,1523,1523,C46
55,1,1,10,1533,1572,B01
84,1,1,10,1508,1523,D00
64,1,0,10,1786,1527,D30
38,1,1,10,1537,1537,C41
61,0,0,10,1527,1513,C41
28,1,1,10,1534,1654,B00
22,1,1,10,1545,1532,C44
43,1,0,10,1604,1554,C45
57,1,0,10,1562,1564,C23
92,2,1,10,1506,1558,C20
67,1,0,10,1547,1563,C00
21,2,0,10,1535,1580,C40
31,1,0,10,1525,1515,B27
124,0,1,10,1532,1650,C62
49,0,0,10,1538,1543,C27
40,1,0,10,1509,1554,C21
49,0,0,10,1546,1478,C60
78,2,1,10,1542,1535,C53
58,0,1,10,1499,1526,C23
155,0,0,10,1517,1496,C46
47,1,0,10,1507,1505,C44
15,0,0,10,1519,1517,C46
95,1,0,10,1503,1528,C20
34,0,1,10,1539,1537,C61
52,0,1,10,1549,1556,B32
52,0,1,10,1520,1539,C34
47,1,0,10,1529,1551,C62
30,1,1,10,1564,1478,C62
37,1,0,10,1507,1576,C23
105,2,0,10,1567,1522,C41
41,0,0,10,1568,1563,C00
60,0,1,10,1578,1607,C41
52,1,1,10,1563,1567,C46
69,1,0,10,1559,1488,B06
45,1,0,10,1500,1458,D30
116,0,1,10,1603,1570,C50
41,0,0,10,1590,1641,C41
43,0,0,10,1670,1599,D20
52,1,1,10,1612,1560,C55
56,1,1,10,1569,1602,B30
134,1,1,10,1580,1580,B20
59,2,0,10,1558,1546,C45
74,1,1,10,1647,1543,E76
81,0,0,10,1531,1541,B10
168,0,1,10,1542,1578,B54
132,0,1,10,1890,2139,C30
55,1,0,10,2131,2018,B45
95,0,0,10,2116,2252,E34
101,2,0,10,1891,1702,B21
47,1,0,10,1697,1496,C00
71,0,0,10,1686,1657,A42
52,1,1,10,1542,1679,B46
18,1,1,10,1286,1677,B46
47,0,0,10,1672,1437,C67
39,0,0,10,1664,1590,B01
93,2,0,10,1592,1677,B42
45,1,0,10,1734,1713,B23
50,0,1,10,1693,1702,B20
53,1,0,10,1883,1708,A45
56,1,1,10,1719,1710,C60
84,1,1,8,1950,1960,D00
29,0,0,10,1864,1976,B46
92,0,1,8,2035,1961,A56
64,1,1,10,1975,1908,C48
90,1,1,10,1463,1974,A06
70,0,1,10,1997,1480,C22
63,0,0,8,2229,2002,C02
52,0,1,15,1468,1509,C20
46,1,1,20,1498,1482,C54
77,1,0,20,1461,1493,C55
43,1,0,10,1638,1500,C78
81,2,0,10,1488,1527,B02
139,0,0,10,1501,1498,C55
54,0,1,20,1547,1486,C68
60,0,1,10,1492,1658,B30
36,1,1,10,1500,1605,B23
90,0,1,8,1216,1555,B20
44,1,1,10,1426,1946,D03
55,0,0,10,1946,1259,A40
56,1,1,10,1765,1939,C02
33,1,0,10,1938,1352,D02
31,1,0,10,1985,1949,C01
34,0,1,10,1927,1938,C00
109,2,0,10,1924,1998,D85
96,1,1,10,1717,1918,A02
67,1,0,10,1910,1773,E61
91,1,0,10,1902,1789,A57
88,1,1,10,1924,1850,E94
38,0,1,10,1350,1923,C02
98,1,1,10,1811,1914,C05
58,1,1,10,2128,1896,C00
50,1,1,10,1901,2123,A40
43,1,0,10,1776,1917,B25
52,1,1,10,1930,1867,B40
112,1,1,10,1688,1711,A41
152,2,1,10,1646,1679,A35
33,1,0,10,1716,1696,C20
50,1,1,10,1709,1628,A51
58,1,1,10,1636,1701,C02
45,1,0,10,1692,1645,D02
120,2,1,10,1550,1685,C02
37,1,0,10,1675,1654,A47
90,0,1,60,1651,1674,C45
53,0,0,10,1551,1592,C40
81,2,0,10,1569,1564,C25
61,2,0,10,1731,1566,C55
51,1,0,10,1813,1571,C44
43,1,0,10,1559,1525,A41
51,2,0,10,1697,1558,C57
51,1,0,10,1777,1565,C34
69,0,0,10,1553,1482,D20
53,1,0,10,1648,1565,C50
17,0,0,10,1529,1583,C57
39,0,0,10,1572,1451,D44
78,2,1,10,1580,1799,D30
62,0,1,10,1534,1553,C34
49,0,0,10,1616,1568,D53
27,1,1,10,1511,1553,B90
36,0,1,10,1573,1541,C60
131,0,0,10,1396,1670,A41
50,1,1,10,1691,1499,C30
24,0,1,10,1708,1649,C02
36,0,1,10,1559,1699,B20
15,1,0,10,1786,1775,C45
49,0,0,10,1774,1786,B72
57,1,0,45,1674,1579,C50
38,1,1,45,1587,1666,B01
92,0,1,60,1690,1758,C41
17,1,0,60,1749,1700,B01
17,1,0,30,1689,1677,C50
93,1,0,15,1455,971,A40
81,2,0,10,1927,2434,B21
88,1,1,10,1847,1944,D37
36,1,1,10,2091,1958,A01
116,2,1,10,1969,1969,B73
71,1,0,10,1953,2141,C55
62,1,1,10,1942,1942,C02
69,1,0,10,1929,1983,B01
44,0,1,10,1876,1919,B70
53,1,0,10,1925,1696,C55
124,0,1,10,1864,1921,C00
24,2,1,10,1930,1988,B40
80,1,1,10,1898,1926,E71
66,0,1,10,1816,1960,D02
57,1,0,10,1942,1993,C11
52,1,1,10,1956,1864,B32
76,1,1,10,1866,1948,B35
89,2,0,10,1935,1968,C41
25,1,0,10,1952,1946,D00
66,1,0,15,1774,1954,B22
32,1,1,10,1801,1947,D45
56,1,0,10,1968,1958,B23
56,1,1,10,1970,1957,C15
38,1,1,10,2052,1956,A42
41,0,0,10,1946,1912,B32
72,1,1,10,1841,1937,B20
23,1,0,10,1927,1892,C44
67,1,0,10,1910,2080,C45
94,2,1,10,1882,1909,B20
57,1,0,10,1907,1499,B06
39,0,0,10,1899,1790,C44
45,1,0,10,2065,2043,B77
96,2,1,10,1892,1846,B35
55,1,0,10,1936,1906,C50
73,2,0,10,1285,1936,E90
19,0,0,10,1933,1564,C62
48,1,1,10,1922,1917,E87
35,1,0,10,1911,1675,B57
51,0,0,10,1895,1895,B78
51,2,0,10,1876,1807,C42
45,1,0,10,1856,1858,B41
50,1,1,10,1838,1839,C55
42,1,1,10,1505,1907,B10
85,1,1,15,1999,1988,E15
171,0,0,15,1976,2010,C50
63,1,0,15,2000,1986,E16
113,2,0,8,1822,1992,C50
67,1,0,8,1986,1828,A40
68,1,1,8,1996,2011,D15
85,1,0,10,1990,1825,D06
120,2,1,15,2001,2005,D31
134,0,1,15,2017,1989,A03
136,1,1,15,1945,2006,C65
86,2,1,15,2020,1932,E46
96,0,1,15,1826,2015,C65
56,1,1,15,2032,1810,D02
68,1,1,15,1814,2027,C65
95,2,0,10,2017,1989,E20
82,2,1,15,2029,1987,D02
101,0,0,10,2021,1871,A40
135,1,1,10,1941,2012,C91
107,2,0,10,2002,1950,C00
112,2,1,10,1960,1992,C65
39,1,0,10,1925,1753,A40
55,1,0,10,1686,1767,C00
49,1,0,10,1888,1775,C02
26,1,1,10,1792,1619,D07
75,1,0,10,1787,1549,D35
2,1,1,10,1567,1782,A00
2,1,0,10,1776,1572,A00
2,1,1,10,1578,1771,A00
2,1,1,10,1789,1560,A00
2,1,0,10,1783,1565,A00
27,1,0,10,1811,1794,C02
2,1,1,10,1570,1797,A00
2,1,0,10,1792,1575,A00
2,1,0,10,1787,1581,A00
2,1,0,10,1781,1587,A00
2,1,0,10,1776,1593,A00
2,1,1,10,1599,1769,A00
2,1,0,10,1763,1606,A00
2,1,1,10,1613,1756,A40
2,1,0,10,1749,1620,A00
2,1,0,10,1604,1765,A00
28,1,1,10,1775,1786,D10
2,1,0,10,1769,1625,A40
2,1,0,10,1761,1632,A40
2,1,0,10,1616,1777,A00
2,1,0,10,1771,1623,A40
2,1,0,10,1763,1630,A40
37,1,0,10,1639,1779,C00
24,1,1,10,1795,1618,D35
14,1,1,10,1811,1631,A00
39,1,0,10,1874,1833,C00
152,1,1,10,1838,2053,D10
74,1,1,10,1908,1825,C17
34,1,1,10,1838,1761,E76
115,1,1,10,1765,1829,C00
117,1,0,10,1817,1856,A58
92,1,1,10,1821,2067,E76
94,1,1,10,1788,1811,A00
90,1,1,10,1682,1804,A00
57,1,0,10,1792,1796,E76
56,1,1,10,1798,1685,D31
92,0,1,10,1693,1789,C02
47,1,0,10,1701,1809,C02
72,1,1,10,1644,1802,C01
100,2,1,10,1811,1808,D25
44,1,1,10,1525,1538,C55
40,0,1,10,1538,1513,D30
57,0,0,10,1585,1549,C45
60,1,1,10,1519,1538,B20
28,1,1,10,1549,1589,C40
86,1,1,15,1512,1524,C45
56,1,1,10,1528,1805,B54
91,1,0,10,1796,1533,C44
51,0,0,10,1486,1973,D55
20,1,1,10,1478,1625,C58
57,1,0,10,1473,1196,B32
102,1,1,10,1518,1458,C70
43,0,0,10,1445,1445,C41
81,0,0,10,1535,1455,A01
131,2,0,10,1641,1463,A16
39,1,0,10,1569,1472,C45
42,1,1,10,1489,1401,B01
11,0,0,10,1941,1491,A40
34,1,1,10,1489,1798,B36
43,1,0,10,1806,1493,C62
95,1,1,10,1509,1478,A45
73,1,1,10,1496,1389,D10
33,1,1,10,991,1495,C22
31,1,0,10,1924,1497,C52
84,1,1,10,1498,2044,A43
57,1,0,10,1476,1746,C57
106,1,1,10,1489,1501,C72
98,2,1,10,1358,1479,A00
107,0,0,10,1470,1341,C54
118,1,1,10,1485,1473,B12
83,1,0,10,1802,1489,A45
101,0,0,30,1474,1489,E92
19,1,0,10,1562,1486,A45
63,1,0,10,1494,1502,A00
95,1,0,10,1529,1517,B13
100,2,1,10,1529,1622,C53
30,1,1,10,1532,1956,B06
40,1,1,10,1532,1514,B00
42,1,1,10,1520,1794,D50
49,0,0,10,1213,983,B15
43,0,0,17,1221,1095,A40
41,0,0,10,1111,1236,C41
33,0,0,15,1221,1173,D00
41,1,0,10,1796,1838,B21
69,0,0,10,1946,1847,B50
51,1,0,10,1841,1657,B72
71,1,1,10,1677,1834,B20
56,2,1,10,1844,1884,B48
95,2,0,10,2058,1849,A49
80,0,1,10,1863,1794,C41
83,1,1,10,1880,1851,E77
103,1,0,10,1837,1893,B01
151,0,0,10,1882,1848,E77
120,2,1,10,1857,1938,B36
129,2,0,10,1846,1879,B33
60,2,1,10,1775,1836,A05
24,1,1,30,1198,1677,C53
49,1,1,15,1398,1566,B00
29,1,0,25,1565,1346,A43
98,0,1,15,1753,1451,D02
35,0,0,15,1699,1457,D02
75,0,0,25,1500,1545,D02
71,1,0,8,1803,1387,B13
48,1,1,10,1559,1798,A21
109,0,0,10,1787,1766,C02
12,0,1,10,1598,1743,C25
8,0,1,10,1605,1735,C20
8,0,1,10,1614,1727,C20
49,0,0,10,1509,1629,C46
7,1,0,10,2192,2106,B07
36,1,0,8,2134,2071,C41
75,1,0,10,1940,2045,D45
41,1,0,20,2153,1959,B07
62,1,1,15,1859,1728,B07
69,1,1,15,1783,1858,A41
169,0,0,15,1868,1868,C41
99,1,0,10,1500,1855,E76
13,1,1,10,1392,1333,A29
57,1,0,10,1392,1343,A00
38,1,1,10,1353,1382,C41
69,0,0,10,1265,1367,D20
31,1,0,10,1434,1377,D01
198,1,1,10,1246,1340,C20
18,1,1,10,1347,1495,C41
18,1,1,10,1355,1470,C00
51,0,0,10,1359,1366,C46
36,1,0,10,1351,1374,C46
87,1,0,8,1363,1201,C50
68,0,1,25,1283,1354,D00
111,0,0,10,1347,1186,C46
27,0,0,10,1334,1400,C00
19,1,1,10,1348,1322,C34
27,1,1,10,1329,1466,B20
25,0,0,10,1295,1821,C44
102,1,1,10,1329,1282,D07
60,0,1,10,1285,1598,C27
62,0,1,10,1099,1279,D00
61,0,0,10,1350,1285,D07
63,0,0,10,1383,1286,C46
50,0,1,10,1297,1313,C50
26,0,1,10,1273,1286,C50
33,0,0,10,1282,1018,C42
17,0,0,10,1231,1295,C57
32,1,1,10,1306,1298,C50
92,2,1,10,1195,1298,A00
47,0,0,10,1383,1307,C40
25,1,0,10,1296,1284,B23
71,0,0,10,1600,1300,C22
57,0,0,10,1282,1492,C41
17,0,0,10,1264,1367,C50
71,1,0,10,1539,1514,C42
23,1,0,10,1528,1544,C23
114,0,1,10,1539,1514,B20
54,1,1,10,1506,1529,D21
114,2,1,10,1541,1528,B00
83,1,0,10,2164,2014,D02
38,0,1,15,1444,1834,A00
115,1,0,15,1831,1458,A00
114,0,1,15,1476,1828,A00
57,0,0,15,1824,1498,C00
54,0,1,15,1527,1819,A00
69,0,0,15,1814,1567,A00
4,2,1,10,1834,1332,A00
132,0,1,10,1349,1832,B02
55,0,0,10,1830,1369,A00
54,2,1,10,1396,1827,A00
125,0,0,10,1824,1433,A00
72,0,1,10,1500,1821,A00
8,1,1,10,1086,1148,A00
62,0,1,10,1091,1958,A00
15,1,0,10,1907,1095,C00
26,0,1,10,1185,1171,A00
38,0,1,10,1193,1636,A00
77,0,0,10,2132,2263,A38
53,0,0,8,2094,2416,A08
15,0,0,10,1083,985,B07
28,0,1,10,1154,1155,C24
57,0,0,10,1273,1199,A00
23,1,1,10,1331,1324,C57
17,1,1,10,1475,1455,C00
54,1,1,10,1478,1463,B70
29,1,0,10,1456,1403,C00
121,0,0,10,1442,1181,C65
37,1,1,10,1358,1433,B52
84,0,1,10,1443,1469,C68
106,1,0,10,1439,1341,C42
70,1,1,10,1396,1429,B20
44,1,1,10,1282,1421,B20
51,1,0,8,1570,1585,C42
39,1,0,10,1546,1600,C41
91,0,0,15,1523,1535,C55
60,1,1,10,1549,1527,B20
45,2,0,10,1553,1538,D02
84,1,0,20,1363,1501,C57
62,0,1,30,1420,1473,C46
63,0,0,25,1488,1067,A10
96,1,1,40,1339,1481,A00
99,0,0,30,1500,1510,C42
44,0,1,20,1401,1382,B20
37,1,1,20,1392,1608,A22
21,1,0,20,1603,1402,C50
57,1,0,10,1737,1408,A38
48,1,1,10,1431,1426,A10
21,1,1,10,1455,1448,A10
35,1,0,10,1859,1460,B21
43,1,0,10,1501,1484,A45
111,0,0,10,1457,1449,A15
49,2,0,10,1419,1544,A20
14,1,0,25,1781,1441,A09
40,1,1,15,1468,1648,C00
9,1,0,15,1630,1130,B02
86,2,1,20,1250,1622,B40
77,1,0,15,1599,1424,C44
88,1,1,30,1468,1590,D91
97,0,0,14,1584,1359,B02
21,1,0,11,1311,1611,C58
34,1,0,12,1507,1318,B01
34,1,1,10,1500,1497,C55
49,1,0,20,1698,1384,C02
72,2,1,10,1721,1757,B22
64,1,0,10,1524,1741,A00
57,1,0,10,1766,1753,B24
51,1,0,10,1518,1774,B20
10,1,0,10,1971,1244,D15
97,0,0,10,1213,1813,A40
32,1,1,10,1186,1745,A49
45,1,0,8,2186,2169,A48
111,2,0,8,2178,2073,D20
61,1,0,8,2165,2066,A11
62,1,1,8,2169,2153,C11
5,1,0,8,2141,2180,A40
106,1,1,8,2150,2171,A40
102,1,1,8,2183,2138,A38
70,1,1,10,1499,1449,D00
66,0,1,10,1909,1639,A46
61,2,0,10,1853,1923,A00
69,1,0,10,2121,1929,B43
74,2,1,10,1935,2124,E11
94,0,1,10,1916,1924,B40
75,1,0,10,1916,1791,A41
92,2,1,10,1931,1749,A84
76,0,1,10,1643,1927,A00
58,1,0,10,1801,1943,B42
119,0,0,10,1942,1466,D44
70,1,1,10,1957,1820,E15
121,2,0,10,1933,1970,A49
75,1,0,10,2016,1980,A15
109,0,0,10,1969,1971,D11
87,1,0,10,2168,1975,B09
77,1,0,10,1968,1817,A00
87,2,0,10,1961,1805,D78
91,0,0,10,1746,1979,B40
50,0,1,10,1878,1971,B41
29,0,0,10,2086,1979,B24
117,1,1,10,1992,1941,E60
47,1,0,10,1981,1977,D30
150,1,1,10,1880,1972,A45
10,1,0,10,1971,1244,D15
108,1,1,10,1452,1970,B21
42,1,1,10,1976,2152,A49
87,0,0,10,1970,1785,C01
69,2,0,10,2107,1978,B20
94,1,1,10,1981,2303,A49
56,1,1,10,1941,1971,B40
47,1,0,10,1953,2149,E10
113,2,0,10,2287,1956,B21
91,0,0,10,1890,1887,B50
70,1,1,10,1516,1887,B00
55,0,0,10,1886,1223,C41
101,1,0,10,2312,1888,A03
76,0,1,10,1807,1879,B10
41,0,0,10,1872,1733,B00
50,1,1,10,1878,2062,B01
84,1,1,10,1910,1864,B12
109,0,0,10,1855,1791,C53
69,0,0,10,1838,1986,C55
44,0,1,10,1602,1828,B13
53,1,0,10,1815,1878,B30
27,1,0,10,2193,1892,B12
99,2,0,10,1777,1908,B18
85,0,0,10,1902,1706,B30
67,0,0,10,1899,1512,C55
96,0,1,10,1805,1890,E20
82,1,1,10,1903,1896,B50
48,1,1,10,1677,1897,B32
54,1,1,10,1900,2246,B30
112,2,1,10,1460,1427,A45
33,1,0,10,1426,987,B02
59,1,0,10,1421,1186,C42
119,0,0,10,1417,1432,C54
123,1,0,10,1428,1150,B01
46,1,1,10,1415,1418,E15
45,0,0,10,1405,1486,E20
41,0,0,10,1383,1464,D55
55,1,0,10,1317,1383,C45
63,1,0,10,1375,1269,C40
89,0,0,10,1363,1418,D21
71,1,0,10,1392,1373,C55
43,1,0,10,2232,1652,B33
54,1,1,10,1826,2228,D02
94,2,1,10,2052,2217,C53
40,1,0,10,2211,1871,C65
93,1,1,10,1814,2207,D02
110,0,1,10,2025,2194,B50
77,0,0,10,2193,1511,B56
74,0,1,10,1516,2192,B50
43,1,0,10,2189,1773,B32
118,1,1,10,1969,2178,C34
102,1,1,10,2023,2163,A22
62,1,0,10,2147,2031,B34
66,1,1,10,1657,2143,C46
22,1,0,10,2141,1578,B12
81,1,0,10,2140,1521,C62
62,1,1,10,1834,2132,C77
46,1,1,10,1529,2130,D37
105,1,0,10,2048,2150,B45
48,1,1,10,1792,2146,E20
60,1,1,10,2167,1978,A24
50,1,0,10,2161,1923,A16
54,1,1,10,1656,2160,B44
96,0,1,10,1541,2159,B13
63,2,0,10,2152,1950,A21
21,1,0,10,2159,1749,C69
69,1,0,10,2376,2166,A57
71,1,0,10,2151,2167,A28
56,1,1,10,2084,2140,B21
38,1,1,10,2032,2129,A58
51,1,0,10,2126,1794,B53
57,2,0,10,2120,1887,C00
26,1,1,10,1927,2112,B40
61,1,0,10,2102,2255,A30
67,2,0,10,2101,1587,B53
22,1,1,10,1491,2100,A31
15,1,0,10,2187,2111,B10
44,1,1,8,2351,2414,E54
34,1,1,10,1165,1504,C44
60,1,1,10,1782,2015,D45
52,1,0,10,1961,1788,D10
46,1,1,10,1622,1781,B10
31,1,1,10,1727,1760,B12
55,1,0,10,1750,1737,D45
82,1,0,10,1698,1753,B11
21,1,1,10,1762,1842,A51
25,1,0,10,1959,1944,B98
